Date,Review
21-May-23,"This place in Alhambra is great for breakfast! We met up with a couple of friends. We got the Avocado Benedict, Croissant Avocado & Ham Sandwich, Norwegian Benedict, California Omelette & the Kimchi Spam Omelette. Everything came out tasting fantastic! The inside was a nice space. But a lot of table tops were crammed together. It's was Sunday and it was a packed house. The waiter were friendly and fast. I would definitely go back if I'm near Alhambra."
21-May-23,This is such a cute brunch spot in Alhambra! I came here on a Saturday morning around 8:30am and there was no wait. By the time I was doing eating around 9:30-10 there was a long line outside. I ordered the Nashville chicken eggs Benedict and the portion is HUGE. I could have shared it honestly. The chicken was juicy and not dry which is perfect! Some places make their chicken super dry but not here. The poached eggs were cooked to perfection. I'll def be coming back!
21-May-23,"The food here is great! Make sure you check out the menu either while you're in line or before you get here as you need to order before being seated. The lines can get pretty long, especially on the weekends, so be prepared to wait! I recommend the house French toast, it's very crispy and not too sweet."
18-May-23,"The food was flavorful.  The serving size of the food was a huge.  The potato hash brown was crispy and yummy.  Price is good for the amount of food they give you.   Service was ok, we had to flag them down a few times to get refills of water and coffee.  The ambiance is the place was alright, it's good for gathering."
17-May-23,"Brunch food is solid here! We went for Mothers Day brunch and ordered omelets, egg benedicts, and the caramel apple French toast...and an amazing Earl Grey latte. Love that most of their meals have potatoes and a small salad. Only downside: you have to order before you get seated. The cashier didn't get our complete order, so we were waiting for food that hadn't been charged! Make sure to ask the cashier to repeat your order. Other than that, the place is cute and casual with lots of little plants and is perfect for a chill brunch."
17-May-23,Literally one of my favorite brunch places. The prices are a bit high but the food is always delicious.
17-May-23,"My friend and I came here on a Friday morning for breakfast and wow. It's been a fews already since we've come back from our trip, but I am still thinking about this Ube French Toast. I love the fact that you order and pay before you sit because you can leave whenever you want. The food came out super fast and the place was nice and clean. Service was great and everyone was extremely kind."
14-May-23,"The breakfast is delicious!! The portions are shareable , and everything tastes fresh !! One of my favorite spots"
14-May-23,"The food is absolutely wonderful! Took my wife there for Mother's Day brunch and the mimosa bottle option was reasonably priced and when she took her first bite of the classic eggs Benedict, her look of satisfaction almost made me jealous! The food is THAT good. Portion size is great, too! My only issue is I highly recommend NOT eating in the back outside area. I'm actually surprised the health department allows it. There are two sewer manhole covers smack dab in the center of the area and the bugs are just awful. I must have killed at least half a dozen gnats and they had a couple of those floater fly hybrid things just buzzing around constantly. They need to build out a low deck and seal the manhole covers or something. Caught a couple whiffs of raw sewage too while we were eating. Not pleasant at all. We will definitely go back, but will never eat outside again. If you eat there, it will be worth the wait to wait for indoor seating. The food and the waitlist system is fantastic. Highly recommend, but DO NOT eat outside (you've been warned)."
13-May-23,"This is a great brunch spot in Alhambra. Good food and ample menu options. The vibe is chill with inside and outside seating, including a counter. They're located next door to Boiling Crab. Look for a yellow building.Upon entering, you order your food and drinks at the counter. Number is given which you'll take to your table. Service was on point. Our server came by regularly to refill our coffee and water.We loved everything we got. Norwegian Benedict was stellar. Eggs were poached right, salmon and hollandaise sauce was excellent. Popping Yolk Breakfast was fabulous. It's your typical classic break done right server with salad and huge mounds of country fried potatoes. Both bacon and sausage had slight sweetness from maple syrup, which I enjoyed. Sometimes you want a breakfast that's filling, delicious, and a little indulgent. Their toffee banana french toast checks all of those boxes. So yummy! I am a huge fan of Classic French Toast, but I must say that adding cereal crusted crunchiness to the outside just takes it to the next level. The entire dining experience was wonderful and I officially added this place to my list of comfort spots in Alhambra. I would highly recommend this restaurant to all."
13-May-23,"The Norwegian Benedict was 5/5, I highly recommend it, and It comes with salad and potatoes. My girlfriend got the Ube French Toast, which was a bit of a letdown because we couldn't really taste the ube, I could only taste the deep-fried toast. If you have a low tolerance for oily foods, I'd recommend skipping it.I would definitely come back to try some of their other dishes. You have to order up front before being seated. They have indoor and outdoor seating. Make sure to get on the yelp waitlist on days you expect them to be busy. There's street parking everywhere."
13-May-23,"Time to spill the beans on Popping Yolk Cafe!  We grubbed on their Norwegian Benedict and Ube French Toast, and here's the scoop:First things first, the Norwegian Benedict ($19) was a total winner!  It was so dang good and HUGE. Seriously, you'll need backup to finish that bad boy. The salmon was pure perfection! But hold up, let's talk about the Ube French Toast ($13.5).  It was a major letdown. They straight up fried it to oblivion, and all I could taste was oil. No Ube flavor in sight!  Not gonna lie, it was a total waste of dough. Skip it like you're skipping leg day at the gym, trust me.Oh, and brace yourself for the waiting game.  Getting a table wasn't too bad, even on a weekend, but once we sat our butts down, we twiddled our thumbs for a good 30 minutes before food magically appeared.But gotta give props where they're due. The atmosphere and vibes were on fleek!  The place had a chill, cozy feel that's perfect for catching up with friends or just enjoying a laid-back meal.All in all, Popping Yolk Cafe had its ups and downs. Norwegian Benedict rocked my world, but the Ube French Toast left me feeling like . Service could use a turbo boost, but the ambiance totally saved the day. Give it a shot if you're hunting for a bomb breakfast joint. Just don't waste your cash on that sad Ube French Toast, and explore other drool-worthy options on the menu."
13-May-23,"The food was sooo good. We had the toffee banana french toast and classic breakfast. The french toast was unique, deep fried french toast. The service was an A+, they were very attentive. We really like the set-up of purchasing your food and then finding a seat. Great place to try if your in the area."
12-May-23,It's one of the best food I have ever eaten and I'm really glad I got to eat that food because it's so delicious thank you
12-May-23,"I only had it one time and I didn't like it sorry. The service was lacking, the food was cold, and not very tasty."
9-May-23,The staff was friendly. Service was quick. The food was good. The apple French toast was the favorite. Kimchi Spam Omelette was unique. Nashville hot chicken sandwich didn't have any spice and was just ok. Everything comes with potatoes which were delicious. Love that they have fresh squeezed OJ.
3-May-23,"Nice little place, food was delicious and the mimosa hit the spot   Avocado BenedictHouse French Toast"
3-May-23,"We all know by now that Popping Yolk is the ""it girl"" of brunch spots (at least in the San Gabriel Valley). The staff is friendly and quick to the point when it comes to delivering food and beverages. The food, although pricey, is delicious and very filling. Neither my partner or I weren't able to finish our plates (in a good way, of course). We both ordered the Norwegian Benedict (smoked salmon eggs Benedict with sides of country potatoes and house salad). In terms of drinks, my partner ordered the hazelnut latte (not too sweet) and I ordered the refillable passion fruit green tea (great balance between bitter green tea and the sweet fruit). All in all, we will be returning very soon!"
2-May-23,Ordered the full size house French toast and mimosa. Don't really understand the hype with the crispy texture. Tasted like panko and probably would have preferred regular french toast. Berries were fresh and delicious though.
29-Apr-23,"Really great food. At first I thought it was overpriced but they give large portions, so it's pretty fair. The crunchy French toast were great as were the benedicts"
28-Apr-23,"This place never disappoints! My favorite things about this place is their freshly squeezed orange juice, shareable portions, fast and courteous service. It is a busy restaurant but I am able to have informal work meetings over a latte."
23-Apr-23,I like it here. They have a good selection and the portions are big. The three of us shared two orders:  pulled pork benedict and smoked salmon omelette. Both come with side of salad and potatoes. It's quite filling.
22-Apr-23,"Cool brunch spot on Main Street.. Prices are a little high, but they do give you a lot of food. Service was good too. I'll be returning when I'm in the area."
18-Apr-23,"First time trying popping yolk and I'm a fan! We ordered the norwaigan benedict, Nashville hot chicken Benedict and the ube French toast. Everything was so good! The hot chicken benedict was fried to perfection. Super crispy and juicy. The ube French toast surprised me the most - it's deep-fried, crunchy, filled with ube and drizzled with maple syrup and condensed milk. Literally one of the best French toasts I've ever tasted. Definitely will be adding this to my list of brunch places!"
17-Apr-23,"Scroll to the bottom for the summarized version. Knocked off 3 stars based on more than just the 3% charge built into the bill for employees regardless of your party size. When tip was  added, the wait staff hide behind the counter and talk amongst each other as opposed to providing service nor restaurant hospitality. (I.e checking on drinks, providing the correct condiments etc. ) The staff are not rude, they are clearly unmotivated to provide an excellent dining experience from the moment you order and complete payment with 3% tip automatically included on top of tipping at the beginning of your experience.  Once the plates are set down, the wait staff do not return to check if the meals are ok or if anything additional is needed. The food was good and plentiful.Summarized version - Don't make me pay $80 + for SH!T service for 3 guests when the restaurant wasn't filled to 1/2 of it's capacity!!!"
16-Apr-23,"Ambiance is Zen with a hip hop vibe. The food is good and healthy. Excellent customer service, I'll definitely be back!"
15-Apr-23,"We found this place while going to the local farmers market a block away. Plenty of parking in the structure across the street. You order at the entrance and they bring the food to you. At 9am there was no one but by 930 there was a line out the door. Service was attentive, food came to the table fast and was delicious. We ordered the Nashville hot chicken Benedict (order it spicy) and kimchi spam omelette. Both were fantastic. The fried chicken was crispy on the outside and not dry on the inside. Kimchi was mild, not acidic. Coffee was decent, like what a good cafe would serve."
15-Apr-23,"Do you want a full and happy tummy? GO HERE!The eggs benedict was delicious, and the yolk was perfect--duh! What really won me over was the ube french toast.... I'll go back every time for that. Crispy on the outside and no skimp on the ube at all!!! Delicious in every way. I wish I had more whip cream or smth cool to pair it with, because it definitely is heavy and sweet, but wow, SO GOOD! I'm making my friends try this place every time. The service was kind, and the whole place was aesthetic and cute. You walk in, and then you order and pick a table yourself. Me and my partner went around 1:30pm on a Friday, and were able to find a table easily. My partner got hand squeezed orange juice, and it was delicious. Definitely a fun place. PLEASE GO HERE, it was sooo good."
14-Apr-23,"Finally I tried this place. My mouth was watering as i seen the pictures of Fried French-toast. Once the plate was in front of me I was happy. Big portion, kinda pricy. Not too sweet just right. You pay first before seating."
13-Apr-23,"Th ambience was nice, we got there at 9:30 and it was packed. Thankfully we were seated (at the bar) after we ordered. We got the ube French toast which was a little too sweet for me and the classic eggs Benedict- which I liked so much. I would definitely come back here for brunch and would recommend it to everyone."
13-Apr-23,"Amazing service, the food was great as well  especially the house french toast. The vibe was really great too."
10-Apr-23,"It was my first time trying eggs Benedict, and they were delicious. Also tried the house French toast, and it was incredible. They weren't too sweet and slightly crunchy, which was a first for me.You pay before even sitting down they just give you a number, and you choose whatever seating is available. They don't take reservations, and the place isn't that big, so it gets full on Saturdays, and I'm guessing on Sundays even more. Prices may seem high, but to me, the amount of food and the taste was worth it. The food also comes out pretty quick."
9-Apr-23,"Honestly, there aren't very many brunch places in the immediate area. Popping Yolk has always had really good service and the food comes out pretty quickly. This location has really easy parking and is very convenient.It seems no matter what time you come, there's always a line out the door. The eggs benedict is very solid. I also love to go for either a latte or a fresh squeezed orange juice. It's just a good venue or place to hang out with friends or have a place to catch up with at locally."
7-Apr-23,"If you love eggs you'll love this place by default. If you don't like eggs you can get it without eggs. Yummy food, would come again."
7-Apr-23,"Heard about this place for awhile now finally get a chance to try.  If you're looking for egg Benedict kinda breakfast this is the place! But if you're looking for something special and unique then maybe not.  However the good was good.  I got the Norwegian egg Benedict.  The egg was perfect and so is the potatoes.  Just wish they would put more salmons in it.  Oh their hazelnut latte is also good. Overall, food is good, would come back if I'm in The area and in the mood for egg Benedict."
6-Apr-23,"This place is legit! If you're craving some bomb brunch, hit this place up.  The menu has got all your classics covered like omelets and eggs benedicts, but they also throw in some creative twists that'll make your taste buds do a little dance. I didn't know French toasts could be deep fried, but the full order was on point - I left feeling satisfied but not too stuffed with the other food. I wish I took a picture, but my friends and I were so hungry that we completely forgot. The place had that hipster brunch spot feel without being too pretentious."
6-Apr-23,"We came while visiting colleges and found this place on Yelp.  The French toast is out of this world and a must order...even as a shared dish.  The crunchy bread is unbelievable.  We also had an avocado croissant which was absolutely delicious and the potatoes are to die for.  Honestly....if I lived here I'd come here regularly. Great atmosphere, friendly staff, and amazing food.  Highly recommend."
4-Apr-23,"this spot was pretty crowded around noon, so make sure to join their waitlist in advance! food here is delicious--I ordered their Nashville hot chicken Benedict, bbq pulled pork omelette, and ube French toast! needless to say, their omelette was stuffed with mushrooms, spinach, & pork and the bbq sauce tied it all together. The Nashville hot chicken Benedict was also really tasty. If you have a sweet tooth, definitely try their Ube French Toast which has a sweet ube filling inside & is topped with coconut flakes & blueberries."
2-Apr-23,"The food is delicious, if you are planning to eat inside. We came on a Saturday and decided to eat outside for a fresher ambiance because it's crowded/loud inside. However, the trash bin is outside on the other side of the dining tables and the alley smells like urine. Around 10:30-11am the city comes to pick up the trash. We were trying to eat our food while we were trying our best to ignore the smell of sewage and trash. Not a pleasant experience when you pay $70 for two brunches and the ambiance is next to a trash can! If you sit outside avoid Saturday morning trash day or just sit inside. I'm not coming back to this location because I enjoy eating outside due to the crowds. Pasadena has much more decent seating outside if your willing to make the drive."
31-Mar-23,"Found this place for brunch and mimosas on a Friday. It was pretty empty when we got there and we ordered at the counter before sitting down. There were lots of tables and the atmosphere overall seemed chill. I ordered the Nashville Hot Chicken Benedict and it was ready within minutes of sitting down. The Benedicts were delicious and not too spicy and the dish came out with some nice salad and potatoes. It was a lot of food a bit heavy but I barely managed to finish it! We also got the Mimosa Kit, which came with a bottle of champagne and OJ. It was priced reasonably and enough for 3 people to share."
30-Mar-23,"Came for breakfast on a Monday morning and had a good experience. You order at the cashier and pay before you're given a number to take to your table. My earl grey latte was good and so were our benedicts. I liked the house yuzu dressing with the greens, it was a refreshing side. I only wish the side potatoes are home fries rather than basically cubed french fries.Would definitely come again to try the other dishes!"
27-Mar-23,"Do yourself a favor and avoid the crepes and waffles-- dry, flavorless, and disguised under canned whip cream and syrup. For the prices they charge, the quality just isn't there. Savory sandwiches are just alright but the fried potatoes are the true MVPs. It's like a Denny's without the sweet old ladies who call you ""Dear."""
27-Mar-23,"There aren't a lot of American Brunch places in Alhambra but Popping Yolk holds the bar pretty high even without a ton of competition nearby. I've been a fan for a while and recently they added ube french toast to the menu. It's so good!! It's definitely a bit too sweet as your own breakfast entree (or not, depending on your sweet tooth!) but it's great to share on top of any of their other more savory dishes. There's an ube custard inside the deep fried toast, with an ube dip and maple syrup. All their omelet and benedict dishes are a pretty big portion size as well. You order at the counter and then get seated after. I can also vouch that their food still comes great if you get it via delivery!"
25-Mar-23,"Very disappointed here. The food looks amazing online and the presentation is fine but everything is basically deep fried which is extremely misleading because I did not see this detail anywhere online. I mean why deep fry ""home potatoes""?! Because they potatoes were cut so small,  there were bites that were more oil than potatoes. The bacon was tasty but definitely undercooked. Not recommending or going back, be upfront with your food."
24-Mar-23,The food was amazing and this place is now one of my breakfast stops when I'm in the LA area!
22-Mar-23,"Great food! Service is good too! I just wish you didn't have to order as soon as you walk in, but other than that I definitely recommend this place!!"
21-Mar-23,"There's always a long line outside, and a pretty hefty wait. It was a rainy Saturday (which you would think deters people from going out, but alas it did not). Still waited 40min for 2 people, which is totally fine. I knew what I was getting into. So not knocking points on that. You order as soon as you get called, and then you sit. Got the waffles (which were very dry), do not recommend. And the avocado benedict. Which was definitely better than the waffles. Came with tiny baby potatoes and a side salad. Latte was fine as well. I'd wanna try the French toast next time, and see if they are even slightly better than the waffles. Free parking in the structure off 1st street."
21-Mar-23,"We ordered the House French Toast, Ube French Toast and orange juice. The Ube French toast came with fresh blueberries, and whip cream. The House French Toast came with strawberries, blueberries and whip cream. The food we ordered was delicious and filling. The orange juice  we ordered tasted freshly made. When you enter the cafe you order your food up front then take a seat where they will later bring out your food. The cafe was clean, with decorative plants with cozy lighting."
20-Mar-23,"Nice restaurant for breakfast/brunch. I ordered Norwegian Benedict and Hazelnut Latte. The Benedict was tasty, comes with spinach and fried potatoes. Love the inside decorations. The cashier is friendly. You order at the counter and take the number to your table if you dine in. They open every day till 3pm."
19-Mar-23,"First time eating at Popping Yoke Cafe. A bit strange to order at the counter then get a table. However, the food was amazing. Try the Norwegian Benedict, it won't disappoint."
19-Mar-23,"I came here on a Saturday and was blown away with the food and friendly service. Parking on Main Street can be tight but I found street parking a few blocks away. I was also told there is a parking lot near by.We ordered the following:1. Cowboy burger: perfectly cooked and delicious. Came with a huge helping of potatoes (super yummy) and garden salad.2. Kimchi spam omelette, also came with potatoes and salad, this was an amazing dish. My mom loved it!3. Nashville chicken sandwich, we ordered it mild and it was crunchy and perfectly cooked: next time I'll get it  spicy.3. Berry farm crepe: this was almost like a dessert but wasn't overly sweet: I loved having this at the end of my meal.4. Drip coffee was strong and comes with free refills.Overall, this is a perfect breakfast/brunch. Highly recommend it if you are in the area!"
18-Mar-23,I always drive past this place and see the long lines but finally got the chance to try it when it wasn't so busy. The food is great and the options are plentiful. The service is great and the employees are amazing. The place is clean and trendy. The Bad: The price is very high. I spent $50 on breakfast for two people. But nice place to stop for brunch and fancier option than the chain restaurants.
18-Mar-23,"Cute little place. Cappuccino wasn't quite the best but acceptable. Food was great. Nice selection of breakfast plates. I had the pulled pork omelette. Yum. Parking a little difficult. Found a parking structure around the corner. Food came out super quick as did drinks, even the cappuccino."
18-Mar-23,Very good food. I was impressed with the menu and prices. The wait time was also reasonable.
16-Mar-23,"I came back another time to eat here again. I recommend the weekdays are the better times to come - no wait, no lines like the ones I see on the weekends, and the food comes out super fast so it's a win-win! I decided to go simple this time and get the ham and cheese omelet. Still the same classic  breakfast meal that you can't go wrong with, so you know they are consistent!"
16-Mar-23,"A delightful experience! The menu had a number of options, but I ultimately decided on the avocado benedict and a mimosa. Let me tell you, I was not disappointed!  The mimosa was the perfect compliment to my meal, it was perfectly balanced and not too sour. But what made my experience better was the service. They bring out water to you even if you don't ask for it! The staff was attentive and friendly, making sure my water was never empty and checking in on me periodically to see if I needed anything else. All in all, I would highly recommend it to anyone looking for a fast and enjoyable meal :D"
13-Mar-23,"Customer service wasn't there at all. Order in front and they bring your stuff then that's it. Order from DoorDash they never confirm the order and they had to complete it when you have to wait for another half hour. So total wait from time ordering was 1:30. Food is typical as other brunch places nothing really outstanding. But if you wanted brunch, it will be a good spot to go to. Good portion for the price. Food flavor is good but nothing special. It's a healthier version of ihop n Denny's."
12-Mar-23,First time here and definitely will not return. My wife received her meal at least 15 minutes before our kids and I. The fried breakfast potatoes had the same flavor as the French fries that the lunch truck serves at a construction site. It seems like the oil needs to be changed. Over all a bad experience. Would have gotten a better breakfast at half the price at Denny's down the street.
11-Mar-23,"Get here as early as you can because it fills fast and the wait can be long. My friends and I got here around 11 and the wait was about 30 minutes. It was starting to rain, so it made the wait feel longer than it already was. You order at the front counter and seat youself, so the line moves pretty quickly. The guy taking our order was patient with us which was nice since we couldn't figure out what to get.For drinks, I got an orange juice which is freshly squeezed. It is expensive for $7 a glass, but it was refreshing and I saw them putting the oranges in the machine so it's guaranteed to be quality juice. For the food, I went for a croissant avocado ham sandwich. It's a classic brunch sandwich with sunny side up eggs on top. You can't go wrong with that. It was pretty messy eating it because the yolk ends up all over the place, though. The side salad and potatoes that come with every plate is a nice touch, but I had to take most of it to-go. That being said, it's a good portion size. We were pleased with the customer service. The ladies were very quick and attentive and brought us everything we needed, especially a lot of napkins for my runny yolks! My only complaints for this place would be that it's a little pricey. Overall, the food is not bad for what it is. I would come here again for brunch!"
11-Mar-23,"This is my usual go to as the food is good, but after my experience today I don't see myself coming back. Customer service and management team sucks. We got here at around 2:20 and didn't get our food until 2:40-2:45 ish. By 2:55 (5 mins before they were closing) we were still eating. They turned up the speakers and put police siren sounds on super loudly to kick everyone out. All of the customers were so confused and it was scaring us. The staff obviously could see that the customers were confused and panicking but didn't care.... It would be nice if they could've told us last calls were a certain time or that they close at exactly 2:55 or 3 PM instead of trying to force us out with police sirens on loud speakers. Terrible customer service and management, extremely unprofessional. Please fix this."
11-Mar-23,Great food and service. Just a bit of a wait but line moved quickly. Potatoes were perfection!
5-Mar-23,"excellenot egg benediCT's. tried a long story about the great service and great people but got hung up in trying to post. suffice it to say, we'll go again and bring the grandkids again.  the people there were really wonderful to our grandkids"
4-Mar-23,"ordered upon entrance, seated quickly even though it was the weekend, and thoroughly enjoyed a little of everything. yum! fast, efficient and also delicious - came for breakfast two days back to back (yes, it was that memorable). ordered the french toast, salmon Benedict and Nashville Fried chicken Benedict and was equally blown away by all of the above. my favorite was the nashville bene (pictured) -- great joint, hearty portions, bring your appetite!"
28-Feb-23,Good food. Recommend for some breakfast. The potatoes are crispy and food are great too. Right amount of food. You should try the taro/ube bread.
25-Feb-23,Delish eggs Benny with the fried chick and coleslaw in it- Innit sound unusual? But it was goooood to go! I'll be back to try other brekkies options fo sho!
24-Feb-23,"Chicken sandwich was not good. After biting through tons and tons of breading, a half dollar size piece of chicken appeared. The French toast was bomb, but the sandwich which was my main course was small and not very tasty."
20-Feb-23,"Such a great brunch spot! Amazing vibes inside the restaurant (they were playing very very good music) and the food was absolutely delicious. The service was great and we were checked in promptly. The restaurant was a little busy given it was a Sunday morning, but the food was brought out to us relatively quickly. I got the California Omelette, House French Toast, and the Ube French Toast. I really liked the taste of the french toast and the ube flavor was spot on and yummy. The drinks were also very delicious --highly recommend the horchata latte! I can't say to come back and make this a go-to brunch stop :)"
19-Feb-23,"Really good! Went on a weekday (weekends are out the door, don't even bother!) and it was kinda packed. You order at the front and you can sit anywhere. If you're going with a group, I suggest ordering first and finding a seat. I got the original Benedict and it was a huge portion! Finished the entire thing and I didn't feel disgusting afterwards lol. I would definitely go again!"
17-Feb-23,"Very accommodating and great vibes. Staff started us with water and utensils right away. Great place for lunch and for small parties. They don't really do reservation for seats, mostly a first come first serve basis. The manager was nothing but amazing and made it happen for us regardless. Our huge group of 15+ was able to sit by each other. They also had to put up a sign saying ""they would not be taking anymore dine in order"" because of our party. Glad there wasn't too much people during peak hours and they were able remove the sign once our order was taken care of. Food in general was very delicious. Smoked Salmon Egg Benedict was my favorite pick and definitely great for first timers. Egg was perfect 10/10. Salad wasn't that great because of the lack of dressing sauce. Country Fried Potato was surprisingly good. Mozzarella Sticks are great appetizers. The cheese pull did its job. 10/10. Desserts are a must try. Had the scoop of vanilla Ice Cream which was basic. House French Toast (Full or Half order) was worth trying! Half order should be enough for a party of 3. Favorite dessert was the Strawberry crepe!"
17-Feb-23,"Rip off! $83 for 2 adults and a toddler. Restaurant cuts corners every chance they get. The ketchup isn't real, tastes bitter, knock off brand. The bacon tastes like plastic and food filled with msg. Staff does not say hi, no eye contact, and nit pleasant. Skip this place!"
16-Feb-23,"The food was good but it was really pricey! $85 for a plate of waffles, their Hawaiian burger and their Nashville eggs Benedict plate! :o the customer service was good, their vanilla latte was ok. The food was good, it didn't come out really hot so it got cold really quick and daughters waffles were pretty dry and rock hard though. Would we go back? Yes. It's a nice little brunch place."
15-Feb-23,"Huge portion but little flavor, eggs overdone, a bit too rich and oily to be healthy. Not for us."
14-Feb-23,"Food was amazing!! It gets pretty crowded and packed, so be sure to plan ahead! Parking is streets"
14-Feb-23,"Today we took a stroll and decided to walk to the popping yolk, the vibe is very chill and laid back. We go in ordered and self seating with a number. We waited about 10-15 min for food. The food looked delicious, and tasted delicious. I wish it came with more toast because it was so good. The staff is very nice and sweet, but not very attentive. If you need something make sure you let them know. Overall a cute breakfast spot."
13-Feb-23,Nice surprise breakfast.  We went on weekday and it was busy.  Service was good and so was the food.
7-Feb-23,Went around 11:30 ordered right away and got seated. Food came in pretty fast. Food is pretty okay. Nice ambience. Cute place. Would come back again.
5-Feb-23,I have gear experience at popping yolk cafe. This my first time at the cafe I have bacon and egg sandwich
4-Feb-23,Very good. Great portions and fresh ingredients. My only gripe is it is a bit small on the inside.
3-Feb-23,"Once you get seated you're given water ,food usually arrives fairly quick.  The servers usually don't check up on you and that's okay. Forgot to mention you do pay before sitting . The environment is welcoming , Rustic style ,they do have a few booths available. 10/10 Classic Benedict  - great flavor ! Hollandaise sauce is creamy and rich . The Ham and Bacon are great ! Bacon adds a little texture . 8/10  Diced Potatoes these are crunchy and good 8/10 Side Salad - fresh and sour .  Banana toffee Waffles 8/10 - waffles are almost crumbly and crunchy A little dry . They garnish it with Vanilla ice cream and fresh bananas . Overall really good.10/10 Bellini  9/10 orange juice made freshCheck comes out to $60 ish Worth it? Hell Yeah! Thank you."
2-Feb-23,Very good food and coffee excellent!! There is always a line but it moves fast worth the wait!! Been back a few times new favorite brunch spot!
1-Feb-23,"I had a fantastic brunch experience at thisrestaurant! The food was absolutely delicious, with a variety of options that satisfied everyone in my party. Not only did everything taste great, but it also looked amazing on the plate. The space was clean and well-kept, adding to the overall pleasant atmosphere. And to top it off, I was a big fan of the espresso machine - the coffee was perfectly brewed and hit the spot. Great restaurant, highly recommend trying it out."
30-Jan-23,"I absolutely love the food here. The place is super cute too. I went when they first opened. They had a few kinks in the beginning with the flow of ordering and getting you seated.  I went a good handful of times before the Pandemic. I finally went again recently and was pleasantly surprised that they added many items to their menu! Again, all the items were delicious. My favorite savory item is the kimchi spam omelette. And for the sweet is their French toast.  I'm very happy they made it through this difficult time during the Pandemic when many businesses closed. I will continue to be a loyal customer."
29-Jan-23,"Met some of my girlfriends here for a weekend brunch. We had a pretty long wait for a table. We also had a long wait to order at the counter.Found a nice space on the back patio that was partially enclosed.Because they were so busy, service was slow. We didn't mind because we were chatting and enjoying our coffees. They don't serve decaf btw. I was super excited when i saw the Ube French Toast on the menu! I'm a big fan of the ube!!When my dish arrived it was beautiful! Magazine worthy! Unfortunately the taste was not good. The texture was weird and I was so disappointed. Oh, and this is one of those places that charges a service charge for being their customer-it takes a lot of nerve to charge someone extra for patronizing their establishment. It's not like the prices are dirt cheap so they have to make the money somehow. Lucky for me, I don't ever have to go back."
27-Jan-23,I love their food - I tried their Salmon Eggs Benedict and the Salmon Omelette.  Both come with crispy fried potatoes and a small serving of green salad. I have tried this restaurant in Pasadena and Alhambra and food has consistently been good.   Service in Alhambra is EXCELLENT.  Pasadena is a bit slow
23-Jan-23,"Been here at least 3 times now and I have yet to be disappointed. Although, one time I did take my order to go and it was kind of soggy. That was my own fault though, I haven't done it since. Everything always taste better in restaurant! I usually always get the eggs Benny + some kind of French toast to share. We got the ube one this time and wow! Really good! Even reheated it was good. I'm more of a savory person so I could never just have that as brunch but hey, if you're into that you won't regret!"
22-Jan-23,"I have enjoyed this place. Service is good and food is traditional yet tasty. Not a lot of super healthy options, but that is not the goal here. 5 starts"
21-Jan-23,"Came around 10-11am with a party of 5. There was a pretty long wait. Waited for 30-40 minutes.Norwegian Benefit: Good portions. A perfect runny yoke for the benedict, smoked salmon, with a side of salad and country fried potatoes. Overall delicious. If you're okay with waiting, this is a nice brunch spot."
19-Jan-23,I came here after the farmers market (down the street from resturant). They have a kiosk in the front of the resturant for you to sign in. Study the menu as you wait for your table bc you are expected to place your order before you are seated. We were seated outdoors. Decor was minimal. There was a slight sour smell we were unable to identify. After we left through the backdoor we noticed the dumpster is right next to the dining area. Perhaps management can move that to improve the outdoor experience as we were not the only ones to notice the smell. Food is decent. Majority of the plates are around $20.  Portions are large.
19-Jan-23,"Food was good but staff did get two items on our order wrong. We did not make a big fuss about it, but did have them correct one item as we asked for a hot tea and received a iced tea. My mom did receive the wrong crepe but did not want us to wait longer for her to get the crepe she ordered. Besides that food was delicious."
16-Jan-23,"Such a delicious and cute place! The decor and atmosphere is so warm and welcoming and inviting, and the eggs benedict menu is diverse and delicious. Such a fitting name for a place that serves an iconic dish, and perfectly poached eggs. Each benedict plate comes with a fresh green salad and delicious hot breakfast potatoes."
15-Jan-23,I've been here 3 times and it never disappoints! The food is always so flavorful! The egg Benedict and potatoes are the best! The vanilla in the vanilla latte is delicious and similar to Tierra Mia Coffee. The French toast is by far the best I've ever tried in my life.
15-Jan-23,"Food was great, it was the service that was unbearable.  Had to waive down staff  for water multiple times, requested if there was any way to close the front door because the cold breeze was entering and hitting my back (it was raining outside). They said no.  It was such a weird experience. Will not return to this location."
13-Jan-23,"Really great food. My husband and I both had the Benedict's and they were cooked perfectly and the sauce was delicious. We did wait a bit at peak hour but nothing crazy. Service was great, you order at the counter, pay and then sit. Really easy and speeds up the process. We didn't wait too long and got our food fairly quick. We were both on parental leave during our visit and our 3 month baby was with us in his car seat stroller. They were able to accommodate us and sat us by the front tables so we could have space to park our stroller. Such a lovely experience and we continue to visit. 10/10"
