Date,Review
13-Dec-18,"Saw the good reviews and close to our hotel so had to give it a try. Line was long outside but things moved quickly. Limited seating inside but we were able to get some stools. Pizza was good but not great. Honestly I have had better NY style pizza in San Antonio. Slices were big, pizza was hot and fresh, price seemed fair for NYC $3 for slice of cheese pizza. Lots of celeb pics on the wall so obviously they have a good rep but I suspect I may have better pizza other places here in the city"
11-Dec-18,"Gave this place another try, again it was ok, I do not know why people love the pizza here, there are better options such as Sacco's and Pizza Palace if you are in Manhattan, the pizza was just ok, nothing special, I have had worse and I have had better."
9-Dec-18,"It was my first time in NYC, how could I not stop by! The line was out the door, but it moved quickly and I was up at the counter in no time. Ordered a slice of white pizza to go - the employee popped it in the oven to heat up a bit while I waited to get to the cashier to pay.The pizza was delicious! I had been looking forward to trying white pizza, and boy was it worth it! I sat across the street at some outdoor tables and enjoyed the ooey gooey cheese that stayed warm despite the crisp, cold winter breeze that blew through.I'd definitely come back, maybe next time I'll drag some friends along and get a whole pie to enjoy at a table or outside again!"
6-Dec-18,"It was my first time in New York..I actually walked an hour to 2 Bros Pizza and they were closed.. sadly my directions took me out on a wild goose chase and I had 1% left on my phone! After walking around to what should have only been 7 min from my hotel I was so disappointed they closed so I found joes and the same thing happened.. 1hr later equaling 2 hours looking for pizza, well good pizza, I found joes.. I got into line and this guy was yelling out next probably 50x in the 2 min I stood there.. they have a tiny menu that I saw once I was in line but it was non-viewable and to the opposite side of the line.. finally I was ready to order once I was able to see what pizzas he had.. he looks over past me and takes the next person after me and says, I'm cutting him in front of you ..the couple behind me was like so rude! Then he ignores me.. I proceed to tell him it was my first time in New York and that he put a really bad taste in my mouth of New Yorkers.. I heard they were rude but I wanted to see for myself.. I told ""Sam"" which is what he called himself.. that saying next next next a million times and I don't even know if the person ahead of me had ordered was ridiculous and then to cut someone ahead of me was rude! He had an attitude with me and started laughing as I was speaking.. I get that we're just a cattle call to you but we are human beings and good customer service is what makes a company successful! I walked out and you guys lost business! Not just mine but many people I work with visiting being that I'm a flight attendant and a travel blogger will hear about this experience.  Learn some customer service skills because not all people entering your establishment are New Yorkers and you never know who is walking in! And Sam probably gave me a fake name but he looked bald, he was tall, thin and had a big mouth!The owner sent me a very kind message and was very apologetic. Sam is new and I guess he needs some work but I was very impressed of the way the owner cared enough to message me hoping to make it right. Hopefully I can make it out there soon and tell my coworkers to give them a try but avoid Sam! Lol"
5-Dec-18,We had big daddy's on our must do's when visiting New York City because we've heard it's the best pizza in NYC. They were not kidding. We tried 3 different types of pizza and were amazed by all 3. The crust has the perfect amount of crunch and the cheese is out of this world! My favorite was the spinach and cheese one! I would definitely go back the next time we are in the city!
5-Dec-18,"I heard after my trip that the thing to get here is the cheese pizza. I got the pepperoni slice. It's quite a large slice, and the crust is really good. It was the perfect thickness and firmness that I like. Came for lunch so there was a line but it goes by quick. You can also sprinkle some garlic powder on  your pizza.I guess Joe's is like a good standard pizza. I've had better pizza, but this one is not bad either, and definitely good for the price."
11-Nov-18,"Good pizza, but not the best in NY. The store in Times Square also gets way too much traffic (obviously given location) so the pizza sometimes doesn't really get hot enough when they reheat slices. So the crust doesn't really get as hot and crisp as it needs to.It's a good slice, but not the best in NY. The Joe's in the West Village is a bit better IMO."
11-Nov-18,Authentic New York style pizza. Joe's was a recommendation as a must in our trip. Several people attending the BDNY Show said that if we wanted the best pizza while we were in New York Joe's was the place. Small sitting area so we ended up on the bench outside but definitely worth the wait. Didn't notice until we were leaving that there were tables and chairs across the road that we could have used.
9-Nov-18,"This place is in a great location! You have many stores around for shopping. However the place is small so be prepared to stand and eat. The pizza is worth the wait!! I visited the location around 1:00AM and it was messy, but again that could be because it was packed and the time. I gave it 3 stars because it was messy and small, I would of give it a 5 because the pizza was great!!!!"
8-Nov-18,"I LOVED this pizza. Of all the pizza places we tried on our trip to NYC, this was the favorite.  Crispy thin crust, toppings were very fresh, pizza was perfect!"
8-Nov-18,"Definitely not the same as the Joe's of the original location. This place is using the reputation of the name to deliver high priced pizza. This place must be a packed house when tourist are around. Tourists don't know any better but this is not the best New York City has to offer. Sure this pizza might taste good if you're drunk and hungry but NY has way way better pizza than this. This is a franchised store and has none of the charm of the original or even 14st location. If you need something quick, this Joe's pizza still offers better than average slice. The cheese and sauce both good but the crust had no flavor. For $3 for a plain cheese slice, NY can do better. I gave the Joe's on 14th street a 4 star because they had better pizza. This is above average pizza at best and still overpriced. Tip: John's of Bleecker hands down the best in town."
8-Nov-18,A quintessential NYC slice. Can't go wrong here but nothing to write home about. It's the Dasani of pizzas. -1 star for making my date have to pay extra for her slice and being rude about it. She literally started crying and people gave me rude looks like it was me. Good sauce though would come back.
6-Nov-18,"Finding the best pizza in New York can be difficult. When we were searching for the best Joe's came up every time! We went to the broadway location as it was the closest. The inside is small and you're lucky if you can grab a seat. Don't let the line fool you because it moves fast! They were ready to take everyone's orders very quickly so we were prepared to ask for 1 slice of pepperoni to go in a bag. Our shared slice was thrown on a paper plate and into a bag. If you buy more you can get it in a pizza box. Wow, I wish we had gotten more! This was definitely the best New York pizza I've had yet. Don't waste your time elsewhere and just find your closest Joe's! There were lots of options and you can watch them make the pizzas in the back."
5-Nov-18,"So many pizza options in NY, but I chose this one to try because it was closest to where I was at the moment. The pizza in general was not bad. The slices were big, but very thin. I'm from Cali, so I like my dough a little thick. I could easily eat 4 slices and still not be full with how thin these slices are. That's an east coast/New York thing though. I got a regular slice for my mom and I had a mozzarella slice for myself. My mom said her slice was a little burnt, but mines was fine. The sauce wasn't anything special,  just normal sauce to me. With the hype online I felt the pizza should have been way better. Would I try them again? Sure I would try a different slice."
5-Nov-18,Outstanding pizza! This was my first time in NYC and after hearing all the hype about New York pizza I had pretty high standards to be met and Joe's knocked my socks off! We grabbed a slice while walking down Broadway - the service is good and fast and the prices are reasonable! We loved it so much that we came back the next day for more!
3-Nov-18,"Delicious pizza by the slice and fast. Ordered, they warmed, paid, and I was out. Would love to give 5 stars if the tables were clean and we had a place to sit inside."
29-Oct-18,"Meh, I don't get it, had to wait in line for about 15 minutes on a Friday night. I didn't find it to be anything special."
29-Oct-18,"Joe's nails New York street pizza.  You know, the type that you get from one of those little shops where they have all of the big, pre-cooked pizzas laid out on the counter.  The kind of place where you order pizza by the (large) slice and the person behind the counter has to reheat it in the oven before you can go stand outside somewhere to eat it.Yeah, Joe's is that kind of place and it makes terrific pizza.  The crust is just the right thickness that it is a total pain to handle while standing outside and the sauce is just watery enough that all of the hot toppings start to slip off as soon as you go to take your first bite.  The slices are so big that you have to bend them in half to just get them to your mouth.  The crust and cheese have those blisters that can only form in a blazing hot oven.  The flavor is rich, but not too salty, with just the right amount of refreshment and sweetness from the sauce.  There is just enough crunch, chewiness, and stringiness to make your mouth tingle with excitement.I just wish they had boxes rather than bags for takeout since with just a bag the pizza can get cold pretty quickly.Joe's Pizza is not a fancy establishment and lands on the pricier end of its market (~$4/slice), but it nails its product.  Don't waste your time anywhere else unless you just can't take the line."
24-Oct-18,"Famous hot spot in Times Square that is worth the stop. Pizza is perfect and service is swift. Busy or not, you'll get in and out without much wait. Pizza is delicious, though, so you may leave with more weight!"
23-Oct-18,This is the Midtown outpost of the downtown original(s). Solid New York style pizza open fairly late. Joe's is a slice that won't disappoint.
22-Oct-18,"Come here every time I'm in New York! This is the best pizza around and everyone knows. Line goes out the door most times but it moves quick and I can assure you it is worth the wait. Ordered the supreme, caprese, and spinach slices. All great but my favourite is the spinach. It has a thin crust and its simplicity makes you appreciate every single bite. Come here for hot fresh pizza You won't be disappointed!"
22-Oct-18,"This place always has lineups out the door but it is so worth the wait! Tried the caprese as well as the white pizza with spinach and both were amazing. My all time favourite is definitely the spinach one. The location is super convenient, near Times Square, so it's the perfect place to grab a late night snack."
22-Oct-18,"I visited NYC this past weekend (19-21 October) and I did not know about Joe's Pizza until I got here. This location is in midtown Manhattan and not too far from Bryant Park and Times Square.I came here while I was walking around with a friend while trying to find a place to eat. The place is small and seating is very limited but most people come and go (take out) or eat real quick then leave. This isn't a spot to sit down and eat.FOOD -- I ordered the Caprese pizza (1 slice) - it had Mozzarella cheese, tomatoes, and basil. I thought it was good but I was hoping for a better taste. I added crushed pepper flakes to it and that spiced up the flavour. I was hoping to eat better pizza because of all the raving reviews that I read. Perhaps I should have ordered the Pepperoni but either way, the pizza was just fine. I was excited to try New York style (thin-crust) pizza and Joe's Pizza was just okay. Perhaps my tastebuds are different from yours so I will still recommend that you go check out this place to make the decision for yourself.ATMOSPHERE -- Chill and fun. The line was long around mid-afternoon on a Sunday but it moved quickly and the staff was very nice. The inside feels like a basic place but I loved the photos on the wall of all the celebrities who have visited the original Joe's Pizza location in the West Village (Jimmy Fallon, the Olsen Twins, Sarah Jessica Parker, etc).Overall review is 3.5/5.0****This is my 135th Yelp review overall. 89 reviews for 2018.I am aiming for 100 reviews in 2018.Ate here on 21 October 2018.Reviewed on 22 October 2018."
21-Oct-18,"After a night out, he said he was hungry and wanted some pizza. On our way back to our hotel, we found Joe's. It was midnight and it was crowded. Every table inside was occupied and the line to order was out the door. And the people inside didn't look drunk.These are good indicators that the food should be good. After browsing the options, he settled on a slice of supreme pizza. $4.75 isn't exactly cheap and he generously shared a few bites with me. Meh, I'm not a pizza person and maybe it's my own inability to distinguish good pizza from bad. It tasted alright but I had enough after a couple of bites. He finished that slice of pizza and decided to stand in line again for two more slices. Due to his enthusiasm for the pizza, I'm rounding up my rating to 3 stars."
20-Oct-18,Gave a one star because im unable to give zero star. This was one of the worst pizza i've eaten in my 30 years living in nyc.... they suppose to be good but second joe's pizza i've gone too and the pizza were the sane flavorless and burnt...
19-Oct-18,"Really enjoyed Joe's Pizza.  Took almost an hour to get a table after we were told 15-20 minutes.  Not sure I would have waited for N hour after you basically stand in front of the bar.  Nowhere else to wait as you need to see when your table # comes up to get your table.  Aside from that, very good Pizza.  We had the Margherita along with a couple sides of their Meatballs and Cheese Garlic Bread.   Throw in a few beers and White Russians and you have a nice dinner.  Just over $100.  Large restaurant.  Loud but good energy."
18-Oct-18,"Came here with a co worker for lunch as part of a recommendation.  Line moved quickly and I got 3 slices of pizza: Caprese, mozzarella, and pepperoni.  Really solid thin crust pizza.   Also, if you look at their wall you'll see their pictures with a bunch of celebrities."
18-Oct-18,"The Joe's Pizza on Carmine is literally my FAVORITE pizza in the world, but I hadn't yet tried this location over on Broadway until a few weeks ago.This location is a lot more poppin' because it's right off Times Square. At night, while you're waiting in the out-the-door line, you've got tons of neon signs and bright billboards behind you. But did you catch that? Yes, there is nearly always a line out the door. (Except one time, I must've just caught the tail end of the lunch rush, because by the time I walked out of the shop, there was NO line at all??) But the line moves very quickly and you can help it along:- When the man at the counter asks what you want, give him your order promptly please! (Our order: one plain, one pepperoni)- Have cash ready OR pay by credit card if you're spending more than $5- Grab your slice and maybe find a table inside (highly unlikely), a spot at the hightops inside (slightly more likely), or a spot at the hightop outside (even more slightly likely; this is where we munched each time). Shakers of parmesan, chili flakes, and oregano can be found on most of the tables. The pizza is great. I love Joe's for their sauce and their crust, but I have found this location is not always super consistent; the first slice I had was too charred and crisp from overbaking and didn't have enough sauce on it. But, it's still a great, classic slice. I still prefer the Carmine Street location for being more consistent and being a little more chill during the day, and I wonder if the pricing might be slightly different (although I wasn't able to visit the other location during the same weekend to compare), but honestly...... you will never go wrong with Joe's."
18-Oct-18,It was 1am and we were looking for places that delivered and found Joe's Pizza. Totally worth it. Best NY pizza so far
17-Oct-18,"Best Pizza we've had in New York. Don't give me fancy, don't give me expensive toppings. All I want is cheese and pep at 1am. Perfect."
17-Oct-18,"I am writing from the perspective of delivery, not eating in the restaurant.  The pizza was delicious and very big.  We were staying at a local hotel and had a craving for NY Pie, so ordered a large with half sausage/meatball and left the second half plain.  Nothing better than a good cheese pizza right?  WRONG...their meat is delicious and plentiful and really added to the already great Joe's pizza taste.  It was delivered fast and piping hot.  Joe's is just good, no doubt about it!"
17-Oct-18,This is one the best places in Manhattan for old school New York style pizza.  Simple quality ingredients done right.  They also deliver which is an added bonus.
16-Oct-18,"Sure the pizza here is pretty good, but beware of being ripped off. My 11 year old son and I stopped in here after a long bus ride from Boston to get two slices of pizza and two sodas--for $24! Apparently the cashier saw a couple of out of towners with backpacks and assumed he can charge double to line his pockets. When I confronted him in front of his coworkers he claimed he misheard our order and gave us back $10 but I'm sure these guys ""mishear"" all the time when they see someone they can take advantage of.  Absolutely disgusting. I'd rather eat a soggy doughy blob of traditional New England pizza than get a slice of dishonesty from Joe's Pizza."
14-Oct-18,When in NY you must eat pizza!  Joe's is a great place to get pizza by the slice.  A no frills legit slice.The line can be quite long at most locations and this one is no different.  But it moves quite quick!  And if you aren't ready to tell one of the guys at the front when it's your turn be sure you will be met with annoyance.  And maybe even anger. Lol!  I am a pepperoni kind of gal.  Nothing better than a slice of piping hot NY pizza.  Don't need the hipster toppings and Joes is a great place for a big slice of pepperoni and cheese pizza!
14-Oct-18,I like their pizza with the onions and mushroom to me that's the best one. Came back for the pepperoni but it was ok.
13-Oct-18,"Decided to give this place a shot after hearing so many great things about it. We ordered both thin crust and deep dish pepperoni pies. I recommend going for the thin crust. So much better than the deep dish as the deep dish lacks sauce and dough is a little weird. The sauce on the thin crust was delicious though and had the perfect amount. Overall, this pizza is really good! Not the best pizza I've ever had, but definitely good enough to keep me coming back."
3-Sep-18,"New York Pizza doesn't get better than this.  Thin slices , fresh, and piping hot.   Had both the fresh mozz and cheese pizza , both were fantastic and exactly what i expected out of a new york pizza.  Always a small lineup and crowded with people at this location but the line moves quick.   Would definitely come again if walking by the area.  Two thumbs up for legit pizza here in New York City."
3-Sep-18,Definitely more on the expensive side for just one slice of pizza but it's a generous size and really good! Have to come back again for more
2-Sep-18,"Perfect late night spot to satisfy the hangry cravings after a booze stroll around the crazy city of NY. The slices range from $3 ish a slice (which isn't cheap) but the pizza was delicious. It was thin crusted, not greasy and packed with flavor. I got the classic Margherita slice and boy, it did not disappoint!"
30-Aug-18,"Had Joe's today for the first time and was blown away their pep slice. So much in fact, I had it again a second time today, delivery. Delivery came fast, and the pie is superb! If you're looking for an excellent traditional New York thin crust, be sure to stop by Joe's!"
30-Aug-18,"We ate here twice. Once we beat the line that always seems to be there, but even with the line it moves pretty quick and it's worth the wait. The pizzas are being sold so quickly that we always had a fresh piece. During our visits we had the sausage and pepperoni, pepperoni and tomato and mozzarella. Our favorite was the sausage and pepperoni. Both times we ate there. The tables are always full, but most people follow the eat and leave courtesy. So by the time we were out of line we were able to grab 2 seats. I was excited because unlike a lot of other establishments they had Diet Dr Pepper! Lol the pizza was fresh, delicious and fairly quick. Definitely worth a check mark on your To Do list while in NYC."
27-Aug-18,"The line at the shop was out through the front door, get in it! That pizza is well worth the wait and the line moves super fast. It's delicious and exactly what you'd think of as legit authentic New York pizza! The ingredients are fresh and delicious!"
26-Aug-18,"I walked here two days in a row. I just tried cheese but if the cheese is good who needs toppings. The crust ended up being a little crunchy I probably shouldn't have had them reheat the pizza. But he sauce and cheese were good. I sprinkled some Parmesan, Italian seasoning and crushed peppers with a root beer I was good to go. Line moves fast. Take it to go or eat it across the street.  Stays open late."
25-Aug-18,Some good ol' New York pizza! This location was pretty busy and had a line going out the store but the service was speedy and the pizza was delicious. Huge slices for less than $5. It was also pretty cool to see all the pictures of celebrities eating Joe's Pizza on the wall.
22-Aug-18,"Was staying in Times Square and wanted a great New York pizza experience. My pizza experiences were underwhelming the past few times I visited NYC. Last time I had gone to the supposed number 1 pizza place in the world and ended up being disappointed with their pies. Joe's pizza definitely satisfied my cravings. I tried the mozzarella, white, and cheese pizzas. They were all fantastic! The only downside is that the lines can get long during lunch/dinner time and sometimes you can get a slice that's been sitting around for a while. Great experience overall and definitely my fav NYC pizza so far."
18-Aug-18,"Got a slice of the fresh mozzarella , slice of white and a slice of pepperoni. Great sauce great cheese wish I could give it a 4.5 it's not a 4 but it's not a 5 either. The fresh mozzarella slice is kinda basic sauce is different lil sweeter. The white is very good. Pepperoni was my favorite lots of sauce and cheese"
14-Aug-18,"This is the best pizza I have had in the United States. First of all, the gentlemen who helped me pick out the pizza and rang me up were very nice, and obviously used to staying cool under pressure (it can get very busy). The pizza itself is absolutely delicious, with amazingly crispy (but not burnt!) crust and flavorful sauce. It is a little on the pricey side for a slice but well worth it!"
13-Aug-18,I give it a 7.5! The hype was worth it. Do yourself a favor and avoid the Times Square location. Plain slice is the way to go.
12-Aug-18,"When you arrive in NYC, don't unpack. Go directly to Joe's to grab a slice. This is exactly what you are looking for. Not pretentious, just excellent NY style pizza from an institution."
12-Aug-18,"This is definitely the best ""NY"" pizza place around. Super cheap, only $3 a slice, and is super fresh and soooooo good! On our last day I wanted to have a typical slice of NY style pizza, and this did not disappoint. I'm sorry Chicago, but NY wins!The slices are huge, come out hot, and are the perfect combination of crispy, thin, greasy, and fresh. COME HERE, SERIOSULY"
11-Aug-18,"Within walking distance to almost everything so it's convenient. Lines move quick, Pizza is always fresh."
10-Aug-18,"Slow to move, long line out the door, but there's a reason for that. Though the pizza here isn't the cheapest, it is delicious. Small space for eating, but we didn't have any issue finding a seat. We also loved the decor with pictures of all the celebrities who have dropped by for a slice or two. Had a pepperoni and a mozzarella slice. I absolutely loved the sauce of this pizzas. That's what separated it from all the other ""okay"" pizzas I've had. So flavorful. That goes for the mozzarella slice as well which are oftentimes too tomato-y with not so great cheese, but they must have added the right spices and used better ingredients, because I really enjoyed it."
8-Aug-18,"This is the real deal as far as New York Pizza.  The crust is crispy enough that if you can pick up the end of the pie and eat from the other end with one hand.  It stands on its own.  The crust is also crunchy and dark underneath.   Most of their pizza is very thin crusted, however they do have one thick crust pizza.  All the pizza is made and  cooked ahead of time and they put your slice back in the oven when you order it.  There is much  turnover , so your slice is freshI got the fresh tomato, with basil and fresh mozzarella. It was light and tasty. It was so light I ate a second one. The prices range from $3.00 to $4.50, but well worth it .  Clearly you could get a slice for .99cents, but it's smaller and does not compare with Joe's"
7-Aug-18,"My boyfriend and I came to New York City for a wedding - I had never been prior to this trip, so naturally he wanted to give me the authentic New York pizza experience. Joe's Pizza was highly recommended by my NYC native friends, and it did not disappoint! We went to the Joe's Pizza on Broadway as we were staying in the Midtown area close to Times Square. I think this is the not the first location, which I believe has a more old-timey feel to it, but we didn't care where we got pizza, as long as we got it! Upon entering, it looks like any other old school pizza joint. We were there at 3 PM on a Friday and there was a decent-sized line almost out of the door...although the service is so quick since most people are getting pizza by the slice, so we were in line for 5 mins tops. We got pepperoni and cheese slices, which was delicious. Literally I have nothing bad to say about it - the pizza was excellent! There were other, more unique slice flavors, but we decided to stick to the basics. Regardless of what you get, you can't go wrong with Joe's Pizza. I will continue to come back every time we're in New York - already craving it just writing this review!"
6-Aug-18,"Awesome, quick operation with very reasonable prices.  Food - Cheese pizza was the perfect NY slice.  Perfect crisp on the outside of the crust, little chewy on the inside, sauce with a slight tang, perfect amount of cheese, maybe just a little little little bit too greasy but still great.  Spinach and ricotta pizza was a little watery BUT once I mopped it up a little it was one of the best slices i've ever had. Service - Super long line and they blew through it quick, awesome would definitely recommend, loved it"
5-Aug-18,"Good pizza for a good price.  Try the caprese pizza, with its thin crust made just right.  Not at all rubbery like Pizza Hut or Dominos.  This place did not get 5 stars as the counter staff was rude, similar to the Soup Nazi guy from Seinfeld."
4-Aug-18,"Long lines that moved quickly create a sense that the pizza you are about to consume is going to be great. I orders a slice of traditional cheese and supreme. Honestly the pizza was ok, nothing amazing or mind blowing. The tradition cheese was a bit chewy. Supreme had a nice flavor. Not sure the NYC pizza experience that I would repeat. Staff was friendly and worked hard."
4-Aug-18,The lines are out the door but thankfully it moves pretty quickly. The cheese pizza was good but the slice of caprese pizza was even better. It was a cheap filing meal.
3-Aug-18,"Exactly what I needed after dodging a bunch of little kids (some of which were my own) at Midtown Comics and Times Square. This pizza will put a smile on your face, improve your complexion, and make your children love you again. Lots of slices to select from, including some white. Great for a quick slice. Do it now."
2-Aug-18,"some good pizza is on broadway and it's called joe's pizza . yes it's filled with tourist and folks who work or hang in the area and yes 23 bucks for a large pie delivered without tip is high and yes the pictures of various celebrity types on the wall is gimmicky but the pizza is actually good .a few array of assorted slices are on display for your choosing or you can order a salad if you prefer . the eat in area is not too spacious with a few high round tables and against the wall counter seating that is usually filled . as for the pizza i would give it 4 stars overall for taste , size and freshness . just a note if you order a pie well done be prepared to eat a pie really well done . i can't say it's the best pizza in new york as sooooo many other pizza joints claim but it's up their with the others ."
2-Aug-18,Holy Moly!  I work near Joe's and I've taken many walks past it on Broadway.  I hadn't thought much about a pizza shop but one interesting thing to note is that every time I pass by I'd see a long line out the door.What's so special about this pizza shop?  I got to find out a few days back.  Very limited menu and a simple one.  I grabbed 2 plain slices and they were oh so worth the wait!  Light on the cheese and simply delish.  Price is your average price for a slice in NYC.Must visit!
1-Aug-18,"Holy Moly!!!! Their pizza is freaking delicious!After having some dancing in the rain kind of fun (cue Taylor Swift obsession) in the middle of Times Square, it hit us that we had about 20 min to have dinner before our next adventure across the bridge, so we were looking for something fast, cheap, and easy. We asked a couple people in the street where the best and closest pizza place was to us (when in NYC, right?) and bam, Joe's pizza was about two blocks away.The place was absolutely packed - people outside waiting in line kind of packed. But the line moved surprisingly quickly. We got to the counter in less than 5 min, and by the time we got to the register, our pizzas were ready. You've got pretty much all the classics and a few other topics to choose from. I'm a big fan of white pizza and a whole lot of spinach (so you can tell which one was mine) - but also, couldn't pass on the opportunity to try a good old fashioned pepperoni slice, for comparison purposes.. or something like that! Hahaha.Everything about their pizzas is incredible. Not too greasy, not dry, not overloading in cheese, just the right temperature, crunchy, but not falling apart crust, just all around everything your taste buds want and need in a slice of pizza.A must when in Times Square. Can't wait to go back!"
1-Aug-18,Great pizza. Classic NYC pizza. Thin but not annoyingly thin crust. Good ratio of cheese to sauce to pepperoni.
30-Jul-18,Best Pizza in New York.  Great quality food at reasonable prices and delicious.  Don't go anywhere else in the city for pizza except here.
29-Jul-18,Very good pie. Had both on location and delivery the next day. Caprese was a little light on the fresh mozzarella but very good.
26-Jul-18,You wouldn't think you would get great pizza in the middle of a tourist spot like Times Square but Joe's delivers on taste!  Very busy but the line moves quick and there plenty of places you can sit outside with your slice of deliciousness.  The bonus is that is that it's super cheap as well.
26-Jul-18,"Great NY style pizza! We ate at the restaurant and were lucky to get a table because of the limited city. However it's in the heart of NYC, so not much they can do about seating. Would go back again tomorrow if we lived there!"
25-Jul-18,"Stumbled upon this place on a Monday night because I noticed there was a long line so I figured it had to be good. Found out why, they're kinda famous. They were featured in the Tobey Maguire Spider Man movie and there are tons of pictures of celebrities who have been there. Got the Sicilian and my son got a plain cheese. I thought mine was ok, not great but my son really liked his. Would probably go back if in the Times Square area and recommend to anyone who loves pizza"
25-Jul-18,"This place never disappoints and it's super close to my apartment. I recently took my parents here when they visited and they enjoyed it! The wait always looks long (out the door) but shouldn't take longer than 15 minutes. The cheese is definitely the way to go. The bottom is crispy and the ratio of cheese and sauce is perfect. I also recommend the ricotta and pepperoni, but if you were only getting one slice, I would go for cheese.The place is also decorated with pictures of all the celebrities that went there, try to find your favorite!"
24-Jul-18,"Joe's makes the best pizza coast to coast......LITERALLY! We first tried their pizza in California on Sunset Boulevard and were surprised that CA actually had great pizza. Guiseppe told us about their NYC locations so we tried that as well and it didn't disappoint. We were concerned about the long line, but it moved quickly and efficiently. Can't wait to return!"
23-Jul-18,"My first time in NYC and saw this place and had to try a ""New York"" pizza. Turns out it's a popular place, lines were out the door and famous people with their pictures on the walls. We ordered a plain cheese, margherita, and a veggie. It was delicious!! $3 for a big slice is not bad either."
22-Jul-18,"You had one job. Deliver the 2 (TWO) items I ordered. Pizza and a drink. Forgot the drink, which I was charged for. Delivering to a hotel (which they knew) and no plates, no napkins, no seasonings. Seriously?"
20-Jul-18,"AMAZING!!!! I recommend this place 10000%  pizza is delicious. Right by Time Square, inexpensive, always busy but line moves very fast."
19-Jul-18,Very close to Times Square the pizza is SOOO GOOD. They also have frames all over the walls of all the famous people that have stopped in which is neat to look at while you're waiting in the long but rather quick line. I paid $5.50 for a slice of pizza and a drink so it's not too expensive either.
19-Jul-18,"A new favorite in NYC when it comes to quick eats in the city. My favorite thing about the slice is the thin and crispy crust and red sauce. Loved the fresh mozzarella, the caprese, and supreme pizza slices. A little pricey per slice."
19-Jul-18,"This is the best pizza place in New York the pizza has an amazing crunch. I am not really a big fan of pizza with too much cheese but Joe's was perfect if you are every in Manhattan looking for some cheap, fast and delicious pizza go to Joe's Pizza!                               I love Joe's pizza"
17-Jul-18,"I am not a new yorker! This might be the reason why I did not find this famous pizza extremely delicious. The pizza was good ! The place was packed, obviously people love it ! It's one of those places that you just need to try. To me the tomato sauce was a little too plane. We tried the Alfredo pizza and it was delish.  The slices are huge . Prices are good ."
17-Jul-18,"My friend and I are from upstate NY and we wanted a good slice of pizza so we came here.  It was a hot day. I ordered one slice of cheese and mmm it was so good. The staff was super friendly, even with it being so hot out and busy inside. I would definitely go back again"
16-Jul-18,"Late night pizza near Midtown. Lines aren't too crazy after 12 am. Grab a slice of cheese and make sure it's as hot as possible. Some pizzas have burnt bottoms. $3.50 for a cheese will always be a bit much, but I cannot say no. P.S. don't get the one with mozzarella circles on it."
16-Jul-18,"This was the first authentic NY pizza we tried during our trip. It was late and we were tired after riding the train to NY from DC.  While I had bookmarked a ton of places on Yelp ahead of our trip, we simply just wanted some pizza delivered to our room while we settled in. A quick Yelp search lead us to discover Joe's Pizza. We ordered through the app and it was delivered promptly, and most importantly fresh and hot. The pizza was delicious and hit all the right spots. The proportion of toppings, cheese and sauce was absolutely perfect!  The best part for me is I discovered broccoli as a pizza topping, something I've never tried before and now can't live without!  We also had pepperoni and sliced meatballs for toppings. While in NYC over five days we tried many pizza places and I have to say that Joe's came out on top for me. Although Kiss my Slice was also a top contender. I see they have many locations around the city and I highly recommend them!!"
15-Jul-18,"This is the first place I came to after arriving. I was staying with a friend who insisted that this place was NY's best. Honestly, I didn't really have high expectations because pizza is pizza, and how different could it be? I was so wrong. I don't even like thin crust, but the crust was so delicious. The slices are huge, but somehow not greasy?! Somehow, the pizza maintained its structural integrity HAHA even though the crust was so thin. If you aren't originally from NY and have yet to try the NY style pizza, do yourself a favor and come here!! It was so good, i had a slice everyday during my stay."
13-Jul-18,"This is everything a pizza should be.  Perfect sauce to cheese ratio and the crust has the perfect balance of chewiness and crunchiness.  The ingredients are very fresh resulting in a delicious slice.  I normally leave much of the crust over, but not with this pizza.  I know it sounds crazy, but I was in seventh heaven when I first tried a slice from Joe's.  Highly recommend if you're in the midtown west area."
13-Jul-18,"Not a fan of thin pizza. Ordered a slice of caprese, they reheated it before serving. You can see in the photo that they didn't skimp on cheese. Tomato was juicy."
12-Jul-18,"Joe's is everything you would want when you're craving a simple yet satisfying slice of NY style pizza. The crust is crunchy and the sauce is light and savory, always leaving you wanting more. My personal favorites here are the fresh mozzarella and the supreme. There are multiple locations around NY and it's so easy to just pop in and grab a quick bite to eat for a snack or for a meal. The last time I was here I came with the intention of eating a ""pre-dinner"" slice, but ended up ordering another because it was just too good. Definitely recommend Joe's for anyone in the area looking for a cheap and classic New York food experience."
12-Jul-18,"I didn't like it here, though my boyfriend loved it. What does that mean? IDK. They rush you to order even though you're 5-6 people away from paying. I understand fast service, but I'm so far down the line I'm not sure what I want. A lot of standing tables and bar seats available. Though every surface was dirty with crumbs and seasonings. Very crowded, better taking it togo."
10-Jul-18,Delicious authentic NY pizza! Not too greasy and doesn't make you feel too full or gross after eating a slice
10-Jul-18,"That was some really good Pizza! Line was out the door but we where served in under 15 minutes. Pizza was crisp, fresh and cheese was really good. We ordered a whole Pepperoni and a slice of deluxe. They where both good. A must try if you are in time square. Very limited seating inside but also seats outside on Broadway."
4-Jul-18,"Great pizza if you want a slice, the slices are huge!  Not many tables.  Fresh ingredients!  Take go!"
